50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,ball_recovery_offensive,block_deflection,dribble_no_touch,dribble_overrun,miscontrol_aerial_won,shot_deflected,shot_one_on_one,goalkeeper_shot_saved_to_post,shot_saved_to_post,block_offensive,goalkeeper_shot_saved_off_target,shot_saved_off_target,foul_committed_penalty,foul_won_penalty,pass_deflected,shot_redirect,goalkeeper_punched_out,shot_open_goal,block_save_block,goalkeeper_success_in_play,goalkeeper_penalty_saved_to_post,shot_follows_dribble,type_name,player_name,team_name,position_name,gk_action,gk_outcome
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Standing,Shot Saved,78da706e-65fe-4ed8-a1d9-00c80b974a86,3713,,,"[4.3, 42.0]",3930167,98,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Strakosha,7789.0,Goalkeeper,166,Croatia,785,['601a4b37-c5f7-4dec-9c0e-2590eaae8e90'],0,,,,,,,,,,,,,,,,Albania,906,00:53:00.512,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Thomas Strakosha,Albania,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Foot,,In Play Safe,Set,Standing,Shot Saved,0eb022d9-f26d-4210-8d12-8a5c74d731bc,25,,,"[5.6, 43.8]",3930168,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,3,Hungary,916,['8b1d20ef-6c40-4260-b52c-3cd03dec3a45'],15,,,,,,,,,,,,,,,,Germany,770,00:00:15.651,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Saved,In Play Safe
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,d9e0931f-8005-44c5-a649-eaf70e7ef4b0,251,,,"[2.2, 38.5]",3930168,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,10,Hungary,916,['f9b59ba2-042c-44d4-9055-b45d2c7da06e'],5,,,,,,,,,,,,,,,,Hungary,916,00:04:05.044,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Saved,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 35.9]",,Set,,Shot Faced,4cb3f20e-515d-4644-af51-870951b0cd56,270,,,"[2.1, 35.9]",3930168,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Neuer,5570.0,Goalkeeper,13,Hungary,916,['a6f190fd-2ef8-4235-9c58-054d520e2ea8'],58,,,,,,,,,,,,,,,,Germany,770,00:05:58.006,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,In Play Danger,Set,Standing,Shot Saved,d1d8331c-e91f-4539-8766-ea20649eec24,498,,,"[2.7, 35.4]",3930168,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Péter Gulácsi,8524.0,Goalkeeper,20,Germany,770,['63f7238d-899e-4738-b296-3cf1e828cd2c'],50,,,,,,,,,,,,,,,,Hungary,916,00:10:50.423,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 37.3]",,Set,,Shot Faced,085814c0-202b-463e-8b93-945dd3fb6087,505,,,"[0.8, 37.3]",3930168,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Péter Gulácsi,8524.0,Goalkeeper,21,Germany,770,['2480a059-b97c-43fa-9139-6ce260fb1391'],35,,,,,,,,,,,,,,,,Hungary,916,00:11:35.781,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 40.7]",,Set,,Shot Faced,98da3333-0812-4d16-b93b-e9d20efa86b1,597,,,"[1.8, 40.7]",3930168,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,26,Hungary,916,['ca980efb-4a23-4872-915d-4d02fcf08655'],25,,,,,,,,,,,,,,,,Germany,770,00:14:25.259,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Prone,Standing,Goal Conceded,29536233-faa6-47b8-8722-c08cbe977063,968,,,"[5.8, 43.5]",3930168,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,38,Hungary,916,['a6bbd277-3be1-488d-96da-c895d50fb9ac'],44,,,,,,,,,,,,,,,,Hungary,916,00:21:44.961,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Goal Conceded,No Touch
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Diving,Shot Saved,3f9131eb-a37b-4468-9bf3-b1e85b11cce9,997,,,"[2.1, 40.2]",3930168,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,40,Hungary,916,['32ed2930-744f-4f08-9ff5-946a32e85b36'],18,,,,,,,,,,,,,,,,Germany,770,00:25:18.545,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.1, 43.6]",,Prone,,Shot Faced,dd032bee-876f-4eb5-8d40-e93dac1ccbab,1001,,,"[0.1, 43.6]",3930168,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,40,Hungary,916,['419bacaf-e136-4583-9d03-aa057311fb8e'],20,,,,,,,,,,,,,,,,Germany,770,00:25:20.181,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Foot,,Clear,,,Keeper Sweeper,42a01035-85f8-4645-a8ab-ade14cf433fd,1002,,,"[1.9, 41.8]",3930168,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,40,Hungary,916,,20,,,,,,,,,,,,,,,,Germany,770,00:25:20.877,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Keeper Sweeper,Clear
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.4, 39.2]",,Set,,Shot Faced,4c533d05-3882-4a42-836a-85f6204e2f2d,1045,,,"[2.4, 39.2]",3930168,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,42,Germany,770,['d23d8454-383d-4119-8b9a-667e550cc7fc'],42,,,,,,,,,,,,,,,,Hungary,916,00:26:42.768,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.0, 42.7]",,Set,,Shot Faced,d56f3f5a-55b3-4bb1-8d28-a9a4539affb7,1159,,,"[3.0, 42.7]",3930168,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,47,Hungary,916,['f7aef2e3-79fb-4a82-bccf-bea527204e88'],29,,,,,,,,,,,,,,,,Germany,770,00:28:29.621,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.7, 38.3]",,Set,,Shot Faced,ed086740-4bf6-4922-9e36-84422a655d94,1165,,,"[1.7, 38.3]",3930168,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Neuer,5570.0,Goalkeeper,48,Hungary,916,['f58f0cd0-f674-4e39-bbd8-c62e01281822'],4,,,,,,,,,,,,,,,,Germany,770,00:29:04.410,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 39.8]",,Set,,Shot Faced,992766d6-0f0a-4ecf-9392-6531f4ed302e,1529,,,"[1.2, 39.8]",3930168,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Péter Gulácsi,8524.0,Goalkeeper,58,Germany,770,['6b5c036a-f52b-4295-ad30-08bd2358f198'],28,,,,,,,,,,,,,,,,Hungary,916,00:36:28.838,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.4, 37.9]",,Set,,Shot Faced,fbc8b330-0742-4da9-a949-cf2f020191b4,1689,,,"[2.4, 37.9]",3930168,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Péter Gulácsi,8524.0,Goalkeeper,64,Germany,770,['6523d3d1-783a-4d9e-a2bb-03e81b1e4725'],5,,,,,,,,,,,,,,,,Hungary,916,00:41:05.027,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.7, 37.7]",,Set,,Shot Faced,437fb52d-8abb-4088-a58f-b4d621ce6a19,1876,,,"[1.7, 37.7]",3930168,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,66,Germany,770,['751f6f19-0ba0-467e-8372-5b2620538734'],50,,,,,,,,,,,,,,,,Hungary,916,00:43:50.493,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.3, 38.7]",,Set,,Shot Faced,ec3c82a6-acdc-4d90-9679-952d372ec733,2040,,,"[1.3, 38.7]",3930168,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,72,Germany,770,['a34250c1-e625-4bba-9fbf-75adb9fe27ea'],56,,,,,,,,,,,,,,,,Hungary,916,00:00:56.607,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Danger,,,Punch,810a2358-a096-409f-a867-85f141969fb9,2043,,,"[2.4, 38.9]",3930168,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Péter Gulácsi,8524.0,Goalkeeper,73,Germany,770,['3d2176ae-1676-40a9-af20-e6c103b42e20'],28,,,,,,,,,,,,,,,,Hungary,916,00:01:28.928,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Punch,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,9e96c29a-d0c2-4f59-9272-d44671653ae6,2423,,,"[2.0, 36.7]",3930168,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,87,Germany,770,['14ed4904-17f1-4017-b219-42d372a13972'],12,,,,,,,,,,,,,,,,Hungary,916,00:09:12.227,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Punch,In Play Safe
,,,,,,,,,,,,,,,,0.0,,,,,,,Left Hand,,In Play Danger,Set,Standing,Shot Saved,91a8c276-7047-4044-be26-57ceb7b573a9,2427,,,"[4.1, 38.4]",3930168,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,87,Germany,770,['6eb88fcd-b301-4e37-8926-1ebc915d9eea'],14,,,,,,,,,,,,,,,,Hungary,916,00:09:14.734,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.7, 37.3]",,Set,,Shot Faced,5dab5b83-f985-4c15-ac0b-5563ae239945,2525,,,"[1.7, 37.3]",3930168,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Neuer,5570.0,Goalkeeper,94,Hungary,916,['862f09a8-c465-43fb-8518-6294a19f4a36'],51,,,,,,,,,,,,,,,,Germany,770,00:12:51.332,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.5, 38.7]",,Moving,,Shot Faced,4c7d1a37-ff87-42da-b9c3-5cd32ab93d25,2529,,,"[1.5, 38.7]",3930168,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Neuer,5570.0,Goalkeeper,94,Hungary,916,['dbb5b319-3927-4573-9d3f-2e482967798e'],52,,,,,,,,,,,,,,,,Germany,770,00:12:52.898,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 40.2]",,Moving,,Shot Faced,24478e2a-ab10-40cd-a747-34b22f387a98,2573,,,"[0.8, 40.2]",3930168,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,96,Hungary,916,['edf6ba87-ebee-4e19-a9fc-027a8cf1f498'],7,,,,,,,,,,,,,,,,Germany,770,00:14:07.726,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.1, 40.3]",,Set,,Shot Faced,0237d6dd-2d74-4615-ba31-549fd3073de9,2661,,,"[3.1, 40.3]",3930168,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,100,Germany,770,['c0f4da60-567e-4219-80e6-bdb88285287c'],15,,,,,,,,,,,,,,,,Hungary,916,00:16:15.098,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,748704c4-f272-43b2-b91f-4fe2c6f9d3bd,2750,,,"[12.7, 36.3]",3930168,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Péter Gulácsi,8524.0,Goalkeeper,105,Hungary,916,['6d9122c4-7d83-4105-a67b-8f2ff75bbaae'],25,,,,,,,,,,,,,,,,Hungary,916,00:19:25.912,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Keeper Sweeper,Claim
,,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,Standing,Goal Conceded,8f5b7bcf-2bc6-4708-9df9-59637f463ed8,2844,,,"[1.9, 42.6]",3930168,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,107,Germany,770,['4c8e0016-aaff-436c-93c8-75f3f30aed64'],21,,,,,,,,,,,,,,,,Hungary,916,00:21:21.096,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Goal Conceded,No Touch
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 36.2]",,Set,,Shot Faced,a84b8e48-363a-43d5-bb28-e321cc840f44,2930,,,"[1.8, 36.2]",3930168,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,111,Germany,770,['b28299ce-1041-4a10-9ea7-92a3a40a2b64'],49,,,,,,,,,,,,,,,,Hungary,916,00:23:49.891,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,41405b28-4b93-4243-916a-59ca50031640,2990,,,"[7.5, 42.3]",3930168,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Péter Gulácsi,8524.0,Goalkeeper,115,Hungary,916,['6439fe1b-f302-4876-9a6b-dfb179e3cc22'],38,,,,,,,,,,,,,,,,Hungary,916,00:26:38.943,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Collected,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Danger,Set,Standing,Shot Saved,10484f9f-3524-4402-8f03-eefe2c5053da,3111,,,"[2.3, 37.6]",3930168,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,118,Germany,770,['303d8c49-f4f2-471d-bcca-f0d8c78392b9'],23,,,,,,,,,,,,,,,,Hungary,916,00:28:23.564,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Saved,In Play Danger
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Diving,Shot Saved,77092f3a-d13a-4d4d-9d2a-9362ba924bb3,3174,,,"[2.9, 38.3]",3930168,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,118,Germany,770,['360173fb-2046-4113-8161-524095ae004d'],16,,,,,,,,,,,,,,,,Hungary,916,00:29:16.202,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Saved,Touched Out
,,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,Punch,084ee6d9-8618-453b-9ee3-f0e4f1a63e06,3179,,,"[3.3, 39.3]",3930168,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Péter Gulácsi,8524.0,Goalkeeper,119,Germany,770,['3bc674b9-e4f5-4d98-a72c-e797e406ba03'],25,,,,,,,,,,,,,,,,Hungary,916,00:30:25.325,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Punch,In Play Safe
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.8, 40.1]",,Set,,Shot Faced,b7f38b95-304c-476b-9781-9dafb4fe52de,3199,,,"[0.8, 40.1]",3930168,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,120,Germany,770,['c62d511b-a1b1-4500-8fad-f839049ee2c7'],44,,,,,,,,,,,,,,,,Hungary,916,00:31:44.323,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.4, 43.1]",,Set,,Shot Faced,013192c8-5b0d-4cc6-915f-dd35a9e05d31,3399,,,"[1.4, 43.1]",3930168,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,127,Germany,770,['738a71f3-31c7-4c03-8cbd-05842a0d7fb6'],21,,,,,,,,,,,,,,,,Hungary,916,00:35:21.886,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[0.7, 38.8]",,Moving,,Shot Faced,addeb7c1-0721-42a6-8dc0-070c5ca53ff5,3633,,,"[0.7, 38.8]",3930168,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Péter Gulácsi,8524.0,Goalkeeper,136,Germany,770,['ea29bf15-34b3-4ec5-9b0d-f5882356ed44'],7,,,,,,,,,,,,,,,,Hungary,916,00:41:07.824,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.3, 37.1]",,Set,,Shot Faced,0b2451c7-fbb0-45d8-8326-d2803dc46a6a,3693,,,"[2.3, 37.1]",3930168,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Gulácsi,8524.0,Goalkeeper,140,Germany,770,['cb146a5b-de9a-4c90-8802-35e451784475'],53,,,,,,,,,,,,,,,,Hungary,916,00:42:53.985,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Péter Gulácsi,Hungary,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Fail,,,Collected,fd705c59-94f4-46e6-8fc5-e36c6321bb71,3721,,,"[6.0, 41.2]",3930168,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,143,Hungary,916,['5480ea94-fe0b-4de1-9c03-981fe1dde115'],10,,,,,,,,,,,,,,,,Germany,770,00:44:10.990,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Collected,Fail
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[6.8, 42.9]",,Moving,,Shot Faced,6e564443-643e-4b9e-8c65-8bba8e1921a4,3725,,,"[6.8, 42.9]",3930168,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,143,Hungary,916,['ef224392-174b-4d91-a478-a123f3fe6a59'],12,,,,,,,,,,,,,,,,Germany,770,00:44:12.925,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Manuel Neuer,Germany,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,Standing,Shot Saved,f7e10ca0-cb7e-4c2e-89d8-525bd00b2adf,353,,,"[2.3, 43.9]",3930165,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Pentz,9731.0,Goalkeeper,17,France,771,['b066c647-8989-467f-827c-463657257920'],59,,,,,,,,,,,,,,,,Austria,915,00:07:59.038,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Saved,Touched Out
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 44.3]",,Set,,Shot Faced,fa9058ee-614c-428f-856f-08fad4ba0dbd,561,,,"[1.2, 44.3]",3930165,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Pentz,9731.0,Goalkeeper,25,France,771,['667466fd-ffcf-4a0d-9ad6-0034a855ca83'],33,,,,,,,,,,,,,,,,Austria,915,00:12:33.409,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.2, 37.4]",,Set,,Shot Faced,459a9895-c7d5-43cd-bf5f-955f3817c6ab,763,,,"[3.2, 37.4]",3930165,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Pentz,9731.0,Goalkeeper,37,France,771,['971faaab-1cc2-4bd4-854f-48de8093e301'],16,,,,,,,,,,,,,,,,Austria,915,00:18:16.416,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 37.4]",,Set,,Shot Faced,610c4854-ec8c-4436-9d17-3c437d1e4ee7,768,,,"[1.2, 37.4]",3930165,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrick Pentz,9731.0,Goalkeeper,38,France,771,['b6d0a23f-797b-478e-9798-d592c5ec53f2'],54,,,,,,,,,,,,,,,,Austria,915,00:18:54.605,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,Collected,cf3875be-c4da-4260-b520-d45d1f454b0d,907,,,"[5.8, 36.4]",3930165,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mike Maignan,3761.0,Goalkeeper,44,France,771,['cb6eec8a-4807-45c1-8c14-091906d869a5'],3,,,,,,,,,,,,,,,,France,771,00:23:03.988,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Mike Maignan,France,Goalkeeper,Collected,Success
,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.9, 42.0]",,Set,,Shot Faced,bf0f7875-077a-4f3e-90d9-099d9845025a,1316,,,"[1.9, 42.0]",3930165,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Pentz,9731.0,Goalkeeper,65,France,771,['33f21ed0-b05e-4a3f-b0dd-e3426bec1c7d'],32,,,,,,,,,,,,,,,,Austria,915,00:32:32.547,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,Goal Keeper,Patrick Pentz,Austria,Goalkeeper,Shot Faced,
